,Age,Gender,Education,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Impulsiveness,Sensation-seeking,User
242,0,0,4,1.49158,-1.50796,-3.27393,0.7609600000000001,-0.89891,-1.37983,-1.5485799999999998,0
243,1,0,6,-0.58016,1.11406,0.7233,0.9415600000000001,0.9394899999999999,-1.37983,-0.21575,1
244,2,1,6,1.98437,-1.50796,-0.17779,1.11406,-2.90161,-0.71126,-0.52593,0
245,1,0,4,-0.24649000000000001,-0.9477899999999999,-1.68062,-1.47955,-1.3850200000000001,-2.55524,-1.5485799999999998,0
246,1,0,5,1.37297,-0.69509,-1.2755299999999998,0.43851999999999997,-0.65253,-0.21711999999999998,-0.8463700000000001,0
247,3,1,7,-0.92104,-0.30033000000000004,-1.1190200000000001,0.59042,1.6308799999999999,-0.21711999999999998,-0.52593,0
248,3,0,8,-2.4231700000000003,0.16767,-0.31776,2.03972,1.81175,-0.71126,-1.18084,0
249,3,0,5,1.13281,0.32197,-0.17779,0.9415600000000001,1.1340700000000001,-0.71126,-0.21575,0
250,3,1,6,-0.46725,0.16767,-0.31776,-0.45321000000000006,1.46191,0.19268,-0.8463700000000001,0
251,2,0,6,0.62967,-0.9477899999999999,-0.71727,-0.15487,0.7583,-1.37983,-1.5485799999999998,0
252,0,0,7,-1.43907,0.9624799999999999,-0.58331,2.23427,2.04506,-0.71126,-0.21575,0
253,3,0,8,-0.79151,0.16767,0.29338000000000003,-0.01729,0.9394899999999999,-1.37983,-2.07848,0
254,1,1,5,1.37297,-0.69509,-0.71727,-0.91699,-0.27607,-1.37983,-0.8463700000000001,0
255,2,0,7,-1.1943,1.74091,1.0623799999999999,1.2861,0.7583,0.19268,0.40148,0
256,0,0,4,-0.46725,0.63779,-0.31776,0.7609600000000001,0.9394899999999999,-0.71126,-0.21575,0
257,2,1,8,0.04257,0.0033200000000000005,0.8830899999999999,-2.70172,-0.27607,-0.71126,0.07987000000000001,1
258,5,1,8,0.52135,-0.15487,-0.45174,-1.47955,1.81175,-0.71126,-1.5485799999999998,0
259,5,1,5,-1.05308,-0.30033000000000004,0.29338000000000003,0.43851999999999997,0.7583,-0.21711999999999998,-0.52593,0
260,3,0,5,-0.46725,0.9624799999999999,2.1532400000000003,-0.91699,-0.00665,1.8620299999999999,1.2247,0
261,4,1,6,-0.67825,-0.43998999999999994,0.7233,-0.01729,-0.14277,1.8620299999999999,0.07987000000000001,0
262,3,1,7,-0.92104,0.80523,-0.31776,0.9415600000000001,0.25953000000000004,-1.37983,-1.5485799999999998,0
263,4,0,0,-1.05308,0.0033200000000000005,-0.019280000000000002,1.6110799999999998,1.1340700000000001,-0.71126,-1.5485799999999998,0
264,0,0,6,-0.46725,0.16767,-0.019280000000000002,0.59042,0.5848899999999999,-1.37983,-1.18084,0
265,2,0,6,-0.24649000000000001,0.0033200000000000005,-0.45174,-0.01729,-0.00665,-0.71126,-2.07848,0
266,4,1,6,-1.1943,-0.15487,-0.17779,0.28783000000000003,0.7583,-0.21711999999999998,0.07987000000000001,0
267,2,1,5,-0.92104,1.45421,-1.2755299999999998,-0.45321000000000006,-0.00665,-0.21711999999999998,0.07987000000000001,0
268,3,0,7,-1.05308,1.74091,0.58331,0.43851999999999997,2.04506,-0.21711999999999998,-0.52593,0
269,2,0,7,-0.92104,0.16767,-0.8473200000000001,-0.7609600000000001,0.12330999999999999,-1.37983,-2.07848,0
270,3,0,7,-2.3436,2.127,1.6565299999999998,0.7609600000000001,0.7583,0.88113,0.40148,0
271,3,0,7,0.73545,-0.69509,0.44585,0.28783000000000003,-1.3850200000000001,-0.71126,0.7654,0
272,4,1,8,-1.05308,0.0033200000000000005,-0.019280000000000002,0.28783000000000003,-0.00665,0.52975,-0.8463700000000001,0
273,1,0,6,0.22393000000000002,0.16767,-1.1190200000000001,0.28783000000000003,0.25953000000000004,-0.71126,-0.21575,1
274,2,1,7,0.22393000000000002,0.9624799999999999,0.14143,-0.91699,0.5848899999999999,-0.21711999999999998,0.7654,0
275,2,0,7,0.41667,-0.43998999999999994,0.14143,0.43851999999999997,1.6308799999999999,-1.37983,-0.21575,0
276,4,1,8,-0.92104,0.47617,-0.58331,-0.30172,-0.52745,-0.21711999999999998,-0.52593,0
277,1,1,4,-1.05308,1.45421,1.0623799999999999,0.7609600000000001,-0.14277,0.52975,0.07987000000000001,1
278,3,0,6,-0.24649000000000001,-0.43998999999999994,-0.31776,0.7609600000000001,-0.00665,-0.71126,-0.52593,0
279,3,1,7,-1.32828,0.80523,0.29338000000000003,0.43851999999999997,0.41594,0.19268,-0.52593,0
280,4,1,7,-0.051879999999999996,0.16767,0.7233,-0.01729,-0.89891,-0.71126,-0.8463700000000001,0
281,3,0,4,0.04257,-0.30033000000000004,-2.21069,-0.15487,-0.14277,-0.71126,-0.8463700000000001,0
282,3,0,7,-0.051879999999999996,0.0033200000000000005,0.14143,0.9415600000000001,0.9394899999999999,0.19268,0.40148,0
283,3,1,6,-0.92104,1.58487,0.14143,-0.30172,0.7583,0.19268,0.40148,0
284,2,1,5,-1.1943,-0.80615,0.7233,-0.45321000000000006,0.25953000000000004,1.29221,-0.21575,1
285,2,1,6,-0.92104,1.2861,-0.71727,-0.30172,0.25953000000000004,-1.37983,-0.21575,0
286,3,0,6,0.22393000000000002,-1.37639,-0.17779,-1.34289,-0.14277,-1.37983,-2.07848,0
287,3,1,7,0.31287,0.32197,-0.45174,0.43851999999999997,-0.89891,-0.21711999999999998,-0.21575,0
288,1,1,4,0.62967,0.32197,-0.71727,-0.30172,-0.00665,-0.21711999999999998,-1.5485799999999998,0
289,1,0,7,-2.05048,0.63779,-0.71727,1.6110799999999998,1.1340700000000001,-1.37983,-1.18084,0
290,2,0,5,-0.92104,0.9624799999999999,-0.8473200000000001,1.45039,0.9394899999999999,-1.37983,-1.5485799999999998,0
291,2,0,4,0.62967,-1.09207,0.44585,-0.7609600000000001,-0.40581,-1.37983,-0.52593,0
292,3,0,5,-0.051879999999999996,-0.15487,-0.58331,-0.60633,0.41594,-0.71126,-0.52593,0
293,1,0,5,1.13281,0.0033200000000000005,-0.17779,-0.7609600000000001,-0.40581,0.19268,-0.21575,0
294,0,0,2,-0.34799,0.47617,-0.17779,-0.60633,-0.14277,-0.71126,-0.8463700000000001,0
295,2,1,5,1.37297,-0.43998999999999994,0.14143,-0.01729,-0.00665,-0.71126,-0.52593,0
296,5,0,1,0.82562,-0.80615,0.14143,-0.15487,1.1340700000000001,-0.21711999999999998,-0.52593,0
297,2,0,6,0.13606,-0.30033000000000004,-1.42424,1.6110799999999998,0.41594,-0.21711999999999998,-1.5485799999999998,0
298,2,0,5,0.82562,-0.9477899999999999,-0.17779,0.43851999999999997,0.5848899999999999,-0.71126,-0.8463700000000001,0
299,1,0,4,-0.24649000000000001,-0.43998999999999994,-1.55521,0.13136,0.5848899999999999,-1.37983,-1.5485799999999998,0
300,2,0,8,0.52135,-0.43998999999999994,-0.71727,0.59042,0.9394899999999999,-0.71126,-0.8463700000000001,0
301,4,0,5,-0.14882,0.63779,-0.019280000000000002,-0.7609600000000001,-0.40581,-0.21711999999999998,0.07987000000000001,0
302,3,0,6,-0.34799,0.0033200000000000005,-1.2755299999999998,-0.15487,0.9394899999999999,-0.21711999999999998,-1.18084,0
303,3,0,6,-1.05308,-2.32338,-1.2755299999999998,1.6110799999999998,0.12330999999999999,-0.71126,-1.5485799999999998,0
304,2,1,7,0.22393000000000002,-1.23177,-0.8473200000000001,-1.07533,0.7583,-1.37983,-0.8463700000000001,0
305,3,1,7,-0.46725,-0.57545,-0.71727,1.11406,0.7583,-0.71126,-0.52593,0
306,2,0,3,-1.69163,0.80523,-0.17779,-0.01729,1.6308799999999999,0.19268,0.07987000000000001,0
307,2,1,7,-0.79151,0.16767,-0.17779,0.59042,0.41594,-1.37983,-2.07848,0
308,3,0,6,-1.32828,-0.15487,-0.8473200000000001,0.13136,0.5848899999999999,-1.37983,-1.5485799999999998,0
309,0,0,1,1.13281,-0.57545,-1.97495,-0.30172,-0.14277,1.8620299999999999,0.7654,0
310,3,0,7,-0.34799,0.0033200000000000005,-0.45174,0.28783000000000003,0.12330999999999999,-1.37983,-0.52593,0
311,1,0,7,0.04257,1.74091,0.29338000000000003,0.59042,1.3061200000000002,0.19268,-0.52593,0
312,0,0,3,-0.58016,0.16767,-0.71727,0.13136,-0.14277,-0.71126,-1.18084,0
313,3,0,8,-0.79151,0.80523,0.58331,-0.01729,0.41594,-0.71126,-0.52593,0
314,4,0,6,-0.46725,0.80523,1.0623799999999999,-0.45321000000000006,-0.78155,1.8620299999999999,0.40148,0
315,2,1,6,-0.79151,1.9388599999999998,-0.97631,-0.01729,1.1340700000000001,-0.71126,-0.52593,0
316,1,0,5,0.04257,0.0033200000000000005,-0.71727,0.28783000000000003,0.9394899999999999,-1.37983,-1.18084,0
317,3,0,1,0.31287,-0.30033000000000004,-1.2755299999999998,-0.15487,0.5848899999999999,0.88113,0.40148,0
318,3,0,6,0.73545,-0.30033000000000004,-0.58331,-1.07533,-0.14277,-1.37983,-1.18084,0
319,2,0,4,0.52135,-0.30033000000000004,-0.97631,1.81866,1.6308799999999999,-1.37983,-2.07848,0
320,0,0,6,-0.79151,0.47617,0.44585,0.9415600000000001,0.12330999999999999,-0.21711999999999998,0.40148,0
321,3,1,2,0.9109299999999999,-1.09207,-1.68062,0.28783000000000003,-0.78155,-0.71126,0.07987000000000001,0
322,1,0,8,0.22393000000000002,0.0033200000000000005,1.43533,-0.91699,0.9394899999999999,0.19268,-0.52593,0
323,2,0,5,-0.79151,1.2861,-0.17779,0.9415600000000001,2.33337,0.19268,-0.52593,0
324,2,1,3,-0.58016,-1.6334,-1.97495,0.9415600000000001,0.41594,0.52975,0.07987000000000001,1
325,3,1,7,-1.86962,1.58487,-0.019280000000000002,1.6110799999999998,1.3061200000000002,-1.37983,-0.8463700000000001,0
326,1,0,5,0.22393000000000002,-0.30033000000000004,-1.2755299999999998,1.11406,-0.52745,-1.37983,-2.07848,0
327,3,1,5,-0.34799,0.47617,-0.97631,0.43851999999999997,-0.14277,0.52975,-0.21575,0
328,3,0,5,-1.05308,0.47617,-0.71727,0.7609600000000001,0.7583,-0.21711999999999998,-0.21575,0
329,2,1,0,-0.24649000000000001,-0.43998999999999994,-0.97631,-0.45321000000000006,0.5848899999999999,-1.37983,-0.8463700000000001,1
330,4,0,3,-0.46725,-0.43998999999999994,-1.55521,0.9415600000000001,0.7583,-1.37983,-1.5485799999999998,0
331,0,0,4,2.82196,-1.92173,-0.8473200000000001,0.43851999999999997,-1.7816900000000002,0.19268,-0.52593,1
332,5,1,4,-1.32828,-0.43998999999999994,-0.97631,0.13136,0.12330999999999999,1.29221,-0.21575,0
333,5,0,1,-0.14882,-0.15487,-1.42424,-1.34289,-0.00665,-0.21711999999999998,0.7654,0
334,1,0,7,0.41667,-0.57545,0.58331,0.43851999999999997,-1.0145,1.8620299999999999,0.7654,0
335,3,0,7,0.62967,0.16767,-0.17779,-0.01729,1.3061200000000002,-0.21711999999999998,-0.8463700000000001,0
336,3,0,5,-0.58016,0.32197,1.0623799999999999,-1.772,0.41594,1.8620299999999999,0.40148,0
337,2,1,8,-1.86962,1.2861,0.29338000000000003,0.7609600000000001,1.46191,-0.21711999999999998,0.40148,0
338,3,0,5,-0.14882,-0.30033000000000004,-0.58331,0.9415600000000001,0.7583,-1.37983,-0.21575,0
339,2,0,7,-0.46725,1.11406,0.8830899999999999,0.28783000000000003,0.41594,-2.55524,-0.21575,0
340,4,0,5,-1.69163,0.9624799999999999,-0.31776,0.9415600000000001,1.81175,-2.55524,-1.5485799999999998,0
341,4,0,5,0.62967,0.0033200000000000005,-0.019280000000000002,-0.15487,0.5848899999999999,0.19268,-0.52593,0
342,0,0,0,0.22393000000000002,-0.15487,-0.019280000000000002,-0.15487,-0.40581,0.88113,-0.8463700000000001,1
343,2,0,7,-1.86962,0.16767,1.43533,1.81866,1.1340700000000001,-0.71126,-0.8463700000000001,0
344,2,0,6,0.04257,0.47617,-0.17779,0.9415600000000001,0.25953000000000004,0.19268,-0.21575,1
345,3,0,6,-0.14882,1.74091,1.6565299999999998,2.4626200000000003,0.25953000000000004,1.8620299999999999,1.2247,0
346,3,1,7,-0.92104,0.80523,-0.019280000000000002,-0.01729,0.41594,-1.37983,-1.5485799999999998,0
347,3,1,5,-0.58016,0.32197,-0.45174,-0.15487,0.25953000000000004,-0.21711999999999998,-1.18084,0
348,3,1,6,0.52135,-0.69509,-0.58331,0.13136,-0.14277,-0.21711999999999998,0.40148,0
349,2,0,4,1.02119,-0.57545,0.8830899999999999,1.2861,-0.65253,0.88113,-0.21575,1
350,2,1,5,0.41667,0.16767,-0.019280000000000002,-0.45321000000000006,-0.52745,-0.21711999999999998,0.40148,0
351,3,1,6,-0.14882,-0.69509,0.44585,0.7609600000000001,-1.3850200000000001,0.19268,-0.21575,0
352,1,1,1,-0.46725,0.0033200000000000005,-0.17779,-0.60633,0.41594,0.52975,-0.8463700000000001,1
353,2,1,5,0.22393000000000002,-0.15487,-0.019280000000000002,0.28783000000000003,-0.27607,-0.71126,0.40148,0
354,1,1,0,0.62967,0.0033200000000000005,1.24033,1.81866,0.9394899999999999,1.8620299999999999,1.92173,1
355,3,1,6,-1.1943,-0.15487,-1.2755299999999998,1.45039,0.41594,-0.71126,0.07987000000000001,0
356,2,1,1,2.4626200000000003,-1.23177,-0.97631,-1.772,-1.6410099999999999,1.8620299999999999,1.92173,1
357,2,1,4,0.41667,-0.80615,0.8830899999999999,0.13136,-0.40581,0.52975,-0.21575,1
358,1,0,4,-0.58016,1.58487,0.58331,0.13136,0.41594,1.29221,1.92173,1
359,3,0,6,0.52135,0.80523,-0.019280000000000002,0.13136,-0.14277,-0.21711999999999998,0.07987000000000001,1
360,2,0,5,0.62967,0.63779,1.0623799999999999,0.9415600000000001,1.3061200000000002,0.88113,0.40148,1
361,3,1,6,0.41667,0.32197,-0.17779,0.59042,0.41594,-0.71126,-0.52593,0
362,3,0,5,1.23461,-0.15487,-1.2755299999999998,0.7609600000000001,0.41594,-1.37983,-2.07848,0
363,2,0,8,0.41667,-0.15487,0.14143,-0.01729,-0.52745,-0.21711999999999998,-0.21575,0
364,3,1,5,-0.14882,0.0033200000000000005,-0.58331,-0.45321000000000006,-1.25773,-1.37983,-1.5485799999999998,0
365,2,0,6,-1.05308,0.47617,-0.17779,-0.15487,0.5848899999999999,-1.37983,-1.18084,0
366,3,0,6,-1.1943,0.47617,0.29338000000000003,0.43851999999999997,0.25953000000000004,0.19268,-0.21575,0
367,1,1,5,-0.051879999999999996,-0.9477899999999999,-1.68062,0.13136,0.7583,-0.21711999999999998,-0.8463700000000001,0
368,1,0,6,1.23461,0.32197,0.29338000000000003,0.7609600000000001,-0.65253,0.19268,-0.21575,0
369,0,1,3,0.22393000000000002,0.32197,0.14143,-0.91699,-0.27607,-0.71126,0.07987000000000001,1
370,2,0,6,1.02119,2.32338,1.6565299999999998,-1.34289,0.41594,1.29221,1.92173,1
371,0,0,4,0.9109299999999999,0.9624799999999999,-1.1190200000000001,0.59042,0.25953000000000004,-0.21711999999999998,0.40148,1
372,3,1,6,-0.34799,-1.7625,0.7233,-0.91699,0.12330999999999999,-0.21711999999999998,-0.52593,1
373,4,0,7,-0.24649000000000001,1.2861,0.8830899999999999,1.6110799999999998,1.1340700000000001,-0.71126,-1.18084,0
374,5,1,5,0.13606,0.16767,0.29338000000000003,-1.34289,1.46191,-1.37983,-0.8463700000000001,0
375,3,0,7,-0.92104,0.0033200000000000005,-0.71727,0.13136,0.9394899999999999,-0.71126,0.40148,0
376,1,0,6,-0.46725,-0.57545,-1.68062,0.43851999999999997,-0.52745,-0.71126,-1.18084,0
377,1,1,7,0.82562,-0.9477899999999999,0.58331,0.59042,0.7583,0.52975,-0.21575,0
378,3,0,5,0.82562,-0.43998999999999994,0.7233,-0.01729,0.25953000000000004,-0.21711999999999998,-0.21575,0
379,2,1,6,-0.46725,1.11406,-0.31776,-0.60633,0.12330999999999999,0.19268,0.7654,1
380,2,1,1,-0.34799,-0.57545,-1.1190200000000001,-0.91699,-0.78155,1.29221,-0.52593,0
381,2,0,7,-0.79151,0.16767,-0.17779,-0.30172,0.7583,0.19268,0.40148,0
382,3,0,6,0.13606,-0.30033000000000004,-0.45174,1.11406,0.7583,-2.55524,-0.52593,0
383,3,0,6,-0.24649000000000001,0.16767,-0.97631,0.7609600000000001,0.5848899999999999,0.19268,-1.5485799999999998,0
384,1,1,5,-0.58016,-0.43998999999999994,-2.39883,0.13136,-0.40581,-0.71126,-0.21575,1
385,3,1,3,-2.05048,0.47617,-1.1190200000000001,1.6110799999999998,0.5848899999999999,-0.71126,-0.52593,0
386,1,1,6,-1.32828,0.32197,-0.58331,-1.34289,2.04506,-0.71126,0.07987000000000001,0
387,2,1,5,0.13606,-0.30033000000000004,0.14143,-0.15487,-0.27607,-0.21711999999999998,-0.8463700000000001,0
388,1,1,8,-0.58016,0.32197,-0.17779,0.13136,0.5848899999999999,-1.37983,-1.5485799999999998,0
389,2,0,4,-0.67825,-0.43998999999999994,0.29338000000000003,0.13136,-0.00665,0.19268,-0.8463700000000001,0
390,1,0,6,0.62967,0.0033200000000000005,0.14143,0.28783000000000003,0.12330999999999999,-0.71126,-0.52593,0
391,2,0,2,-0.46725,0.32197,-0.58331,-0.01729,1.1340700000000001,-0.71126,-1.18084,0
392,1,0,5,-0.79151,-0.15487,-2.21069,-0.60633,1.46191,-1.37983,-2.07848,0
393,1,1,5,-1.43907,0.63779,-0.17779,-0.7609600000000001,1.81175,0.52975,0.40148,1
394,2,1,6,0.22393000000000002,1.2861,-0.45174,-1.47955,-0.78155,1.8620299999999999,1.2247,1
395,2,0,6,-1.86962,0.63779,-0.97631,-0.30172,0.5848899999999999,-0.21711999999999998,-0.52593,0
396,3,1,5,0.13606,0.47617,-0.8473200000000001,-1.47955,0.41594,1.29221,1.2247,0
397,1,0,7,-0.79151,0.32197,0.29338000000000003,-1.34289,0.9394899999999999,0.88113,-0.52593,0
398,3,1,7,-0.92104,1.2861,1.43533,0.9415600000000001,0.5848899999999999,-0.71126,-1.18084,0
399,1,0,3,-0.14882,-0.15487,-1.97495,0.59042,0.7583,-0.71126,-0.8463700000000001,0
400,3,1,1,0.13606,-1.09207,-0.45174,-1.6209,-0.65253,1.8620299999999999,1.2247,1
401,0,1,4,-0.92104,-0.69509,-0.31776,-0.60633,-1.25773,0.52975,0.40148,0
402,0,1,6,-1.43907,0.63779,-0.31776,-0.7609600000000001,-0.40581,-1.37983,-0.52593,0
403,3,1,2,0.9109299999999999,-0.15487,-0.17779,-0.15487,0.25953000000000004,0.88113,0.07987000000000001,0
404,0,0,0,0.13606,1.58487,1.8851099999999998,1.2861,-0.00665,1.29221,0.7654,1
405,3,0,6,1.8399,-0.9477899999999999,1.6565299999999998,-0.01729,-0.40581,0.19268,0.40148,1
406,2,1,2,1.37297,-0.15487,-0.31776,-0.30172,-0.65253,-0.21711999999999998,0.07987000000000001,1
407,1,1,6,-0.67825,0.16767,0.58331,0.13136,-0.27607,0.19268,-1.5485799999999998,0
408,2,0,5,-1.5507799999999998,0.80523,0.7233,0.28783000000000003,0.5848899999999999,-0.21711999999999998,0.40148,0
409,3,1,3,1.02119,-1.37639,0.44585,0.9415600000000001,-1.3850200000000001,0.88113,0.40148,1
410,2,0,4,-0.46725,-1.50796,0.29338000000000003,0.13136,-1.6410099999999999,-0.21711999999999998,-0.8463700000000001,0
411,1,0,6,0.13606,1.11406,-0.97631,0.43851999999999997,-0.27607,-0.71126,-0.52593,1
412,2,1,4,0.04257,-0.15487,0.7233,0.13136,-0.40581,-0.21711999999999998,-0.21575,1
413,2,0,4,-1.86962,0.32197,-1.1190200000000001,-0.15487,-0.65253,0.19268,-0.21575,0
414,0,1,3,-0.58016,-1.09207,-0.58331,-2.07848,2.63199,-0.21711999999999998,0.7654,1
415,0,1,4,-0.051879999999999996,-0.69509,0.29338000000000003,-2.21844,-1.25773,0.19268,0.7654,1
416,1,1,4,-0.79151,0.9624799999999999,0.14143,-1.07533,-0.65253,1.29221,1.92173,1
417,1,0,8,0.31287,0.0033200000000000005,1.0623799999999999,-0.45321000000000006,0.41594,-0.21711999999999998,-0.21575,0
418,1,1,6,0.62967,0.16767,-0.17779,-0.30172,0.12330999999999999,0.19268,-0.52593,0
419,0,1,3,0.31287,0.80523,-0.019280000000000002,-0.91699,1.1340700000000001,0.52975,0.7654,1
420,1,1,4,0.31287,-1.7625,-1.42424,-0.30172,-0.40581,0.52975,-0.8463700000000001,0
421,2,1,5,-0.79151,-0.15487,-0.019280000000000002,1.81866,-0.65253,-0.21711999999999998,-1.18084,0
422,2,0,6,-1.05308,0.80523,-0.71727,1.2861,0.9394899999999999,-0.21711999999999998,-0.8463700000000001,0
423,3,0,8,0.52135,0.0033200000000000005,1.6565299999999998,0.9415600000000001,-0.00665,1.29221,0.40148,1
424,2,1,6,-0.34799,-0.30033000000000004,0.14143,-0.30172,-1.6410099999999999,-0.21711999999999998,-0.8463700000000001,1
425,3,1,1,0.22393000000000002,0.0033200000000000005,-0.31776,-0.15487,-0.00665,0.52975,-0.21575,0
426,2,1,6,0.62967,-0.80615,-0.17779,-1.34289,-0.14277,0.88113,0.07987000000000001,1
427,1,0,3,-0.92104,-0.15487,-2.09015,0.28783000000000003,0.7583,-1.37983,-1.5485799999999998,0
428,1,1,0,0.22393000000000002,-0.9477899999999999,-1.42424,-0.7609600000000001,-0.27607,-0.21711999999999998,-0.21575,0
429,1,0,3,0.04257,0.32197,-0.97631,0.9415600000000001,-1.0145,0.19268,-0.21575,1
430,1,1,6,-0.24649000000000001,-0.30033000000000004,-1.68062,0.28783000000000003,0.12330999999999999,-0.71126,-1.18084,0
431,3,0,1,0.22393000000000002,1.9388599999999998,-1.1190200000000001,1.2861,-0.14277,1.8620299999999999,0.7654,0
432,0,0,6,-0.14882,0.9624799999999999,-1.55521,2.23427,1.6308799999999999,-0.21711999999999998,-0.52593,0
433,1,0,6,0.04257,0.47617,-1.1190200000000001,0.59042,1.81175,-0.71126,-0.52593,0
434,4,1,4,-0.67825,-0.30033000000000004,1.0623799999999999,1.81866,0.7583,-1.37983,-1.18084,0
435,3,1,1,-1.43907,0.47617,0.29338000000000003,-0.91699,0.41594,0.52975,0.40148,1
436,1,0,6,2.82196,-0.43998999999999994,-0.8473200000000001,-1.772,-2.04506,0.88113,0.07987000000000001,0
437,0,0,4,1.37297,-0.30033000000000004,0.29338000000000003,-0.15487,-1.7816900000000002,0.19268,-0.21575,0
438,2,0,6,-0.46725,0.47617,-0.58331,0.7609600000000001,1.81175,-0.21711999999999998,-0.52593,0
439,0,0,4,-0.67825,1.45421,-2.09015,-0.01729,0.5848899999999999,0.52975,0.07987000000000001,0
440,1,0,7,-0.92104,0.0033200000000000005,0.29338000000000003,-0.15487,-0.00665,0.19268,0.07987000000000001,1
441,2,1,1,0.41667,0.63779,-0.71727,-0.7609600000000001,-0.27607,-0.21711999999999998,-0.21575,0
442,3,0,5,-0.46725,0.80523,0.58331,0.13136,0.7583,-2.55524,-0.8463700000000001,0
443,3,0,6,1.02119,-0.9477899999999999,-0.58331,-0.91699,0.41594,-0.21711999999999998,-1.5485799999999998,0
444,1,0,6,0.22393000000000002,-1.09207,0.44585,2.75696,-0.65253,-0.71126,0.40148,1
445,1,1,7,0.04257,-0.15487,-0.8473200000000001,-0.7609600000000001,-1.13788,1.29221,0.07987000000000001,1
446,0,0,4,1.13281,1.45421,1.0623799999999999,-1.772,-0.89891,1.29221,1.2247,1
447,0,1,6,-0.34799,0.63779,0.44585,-0.30172,0.7583,-0.21711999999999998,0.07987000000000001,1
448,0,0,6,0.73545,-0.15487,-0.8473200000000001,0.59042,-1.0145,0.52975,0.07987000000000001,1
449,0,0,7,-1.1943,0.80523,-0.8473200000000001,-0.15487,0.7583,0.19268,-0.52593,0
450,2,0,6,-0.14882,-0.15487,0.14143,0.13136,0.9394899999999999,-1.37983,0.07987000000000001,0
451,1,1,6,1.23461,-1.7625,-0.31776,0.13136,0.41594,-1.37983,-0.21575,1
452,3,1,8,-0.14882,-0.57545,0.8830899999999999,-0.7609600000000001,-0.27607,1.8620299999999999,0.7654,1
453,0,0,6,0.82562,-0.80615,0.7233,-0.7609600000000001,-2.57309,0.88113,-0.21575,1
454,2,1,6,1.6038299999999999,-0.43998999999999994,0.29338000000000003,-2.21844,-0.65253,0.88113,0.40148,1
455,2,0,7,-0.46725,-0.57545,0.14143,0.59042,0.7583,-1.37983,-2.07848,0
456,0,0,6,0.62967,0.0033200000000000005,0.14143,0.59042,0.12330999999999999,-0.21711999999999998,0.07987000000000001,1
457,1,1,7,0.9109299999999999,1.2861,1.8851099999999998,-2.5383,-0.40581,0.52975,0.07987000000000001,1
458,0,0,6,1.23461,-1.37639,1.24033,-1.772,0.25953000000000004,0.88113,0.07987000000000001,1
459,0,1,4,1.49158,-1.37639,-2.63199,1.81866,-1.25773,0.52975,-1.18084,1
460,2,1,4,0.82562,0.47617,1.43533,0.13136,-2.30408,1.29221,1.2247,1
461,3,1,3,1.02119,-0.9477899999999999,-0.58331,1.45039,-1.25773,-0.21711999999999998,0.40148,0
462,0,0,6,0.31287,-0.80615,1.0623799999999999,0.7609600000000001,0.9394899999999999,0.19268,-0.21575,1
463,0,0,7,1.37297,-1.09207,-0.019280000000000002,-0.45321000000000006,-0.40581,1.29221,0.7654,0
464,0,0,6,0.31287,0.63779,1.0623799999999999,1.11406,-0.27607,-0.71126,0.7654,1
465,3,1,6,0.22393000000000002,0.0033200000000000005,1.24033,-0.01729,1.46191,-0.21711999999999998,-0.21575,0
466,2,1,6,-0.051879999999999996,0.16767,-0.71727,-0.30172,0.12330999999999999,-1.37983,-1.18084,0
467,1,1,6,-1.1943,1.74091,1.43533,0.7609600000000001,-0.00665,0.88113,1.2247,1
468,3,0,1,2.82196,-1.6334,-1.42424,1.6110799999999998,-2.04506,-0.21711999999999998,0.07987000000000001,0
469,0,0,6,0.13606,0.80523,0.29338000000000003,-0.15487,0.7583,-0.71126,-0.8463700000000001,0
470,0,1,7,-0.92104,2.57309,1.0623799999999999,1.11406,2.33337,-0.21711999999999998,0.40148,1
471,0,0,0,0.31287,0.0033200000000000005,-0.17779,1.2861,-0.00665,0.19268,-0.21575,1
472,2,0,4,1.37297,0.0033200000000000005,-0.45174,-0.7609600000000001,-0.52745,0.88113,-0.21575,0
473,4,0,6,-0.24649000000000001,0.9624799999999999,0.14143,-0.15487,0.41594,-1.37983,-2.07848,0
474,3,0,6,-1.1943,0.9624799999999999,-0.45174,0.7609600000000001,0.9394899999999999,-0.71126,-0.8463700000000001,0
475,2,1,6,1.72012,-0.9477899999999999,0.58331,-1.772,-0.40581,0.19268,-0.8463700000000001,0
476,2,0,5,1.49158,-0.69509,-0.71727,-1.21213,-1.25773,1.29221,0.7654,0
477,1,0,6,0.41667,0.80523,-0.31776,0.9415600000000001,0.5848899999999999,-0.21711999999999998,0.07987000000000001,0
478,1,0,7,0.41667,-0.43998999999999994,1.43533,1.45039,0.25953000000000004,0.19268,0.40148,0
479,0,1,4,1.13281,-0.80615,-0.17779,-1.34289,-0.65253,-1.37983,-0.8463700000000001,1
480,2,0,6,1.02119,0.16767,0.29338000000000003,-0.15487,0.5848899999999999,0.19268,0.40148,1
481,2,1,4,-0.67825,-0.15487,0.29338000000000003,0.13136,1.6308799999999999,-0.71126,-0.21575,0
482,1,0,6,1.23461,0.47617,1.43533,0.28783000000000003,0.9394899999999999,0.19268,-0.8463700000000001,1
483,2,0,1,-0.58016,0.9624799999999999,-0.58331,0.7609600000000001,-0.27607,-1.37983,-1.18084,0
